Time,EncoderAngle
56089375.4294,6.0
56089395.6564,6.0
56089415.6806,7.0
56089435.3116,7.0
56089454.8068,7.0
56089475.8535,6.0
56089495.6813,6.0
56089515.541,5.0
56089535.4531,5.0
56089555.2514,5.0
56089575.109,4.0
56089595.3779,4.0
56089619.6526,3.0
56089635.7432,3.0
56089655.9803,2.0
56089674.6999,2.0
56089695.4526,2.0
56089715.2858,2.0
56089736.154,1.0
56089754.8095,1.0
56089774.8239,1.0
56089795.7109,1.0
56089815.5743,0.0
56089834.8341,0.0
56089855.241,0.0
56089874.9553,0.0
56089895.4346,-1.0
56089914.8436,-1.0
56089936.1345,-1.0
56089955.2063,-1.0
56089974.7883,-1.0
56089994.8688,-1.0
56090015.3062,-2.0
56090034.8222,-2.0
56090054.8402,-2.0
56090074.7944,-2.0
56090095.2625,-2.0
56090115.0765,-2.0
56090135.0051,-2.0
56090154.6302,-2.0
56090174.7588,-2.0
56090196.9956,-2.0
56090215.5579,-2.0
56090245.6616,-3.0
56090286.0631,-3.0
56090325.6487,-3.0
56090355.5646,-3.0
56090386.3968,-2.0
56090415.6399,-2.0
56090445.2756,-2.0
56090465.094,-2.0
56090484.7127,-2.0
56090504.9689,-2.0
56090524.7581,-2.0
56090544.8553,-2.0
56090564.815,-2.0
56090585.4309,-1.0
56090604.8267,-1.0
56090624.4185,-1.0
56090644.8891,-1.0
56090664.6376,-1.0
56090684.6721,-1.0
56090704.8025,-1.0
56090724.6323,-1.0
56090745.5974,-1.0
56090764.9262,-1.0
56090785.2766,0.0
56090805.2344,0.0
56090824.5489,0.0
56090846.3447,0.0
56090864.938,0.0
56090885.0796,0.0
56090905.2288,-1.0
56090925.7228,-1.0
56090945.069,-1.0
56090965.0868,-1.0
56090985.3647,-2.0
56091005.0138,-2.0
56091025.1748,-2.0
56091045.1673,-2.0
56091065.8822,-2.0
56091085.1788,-2.0
56091104.7541,-2.0
56091125.7152,-3.0
56091145.1557,-3.0
56091165.8598,-3.0
56091185.0284,-3.0
56091204.7822,-3.0
56091225.5561,-4.0
56091244.7101,-4.0
56091264.8746,-4.0
56091285.3268,-4.0
56091304.8458,-4.0
56091325.7119,-3.0
56091345.7195,-3.0
56091365.4131,-3.0
56091385.3603,-2.0
56091404.6606,-2.0
56091425.735,-2.0
56091447.3431,-2.0
56091465.6691,-1.0
56091485.3163,-1.0
56091505.4273,-2.0
56091526.491,-2.0
56091545.4882,-3.0
56091565.6852,-3.0
56091584.8496,-3.0
56091605.3341,-4.0
56091625.3447,-4.0
56091645.1886,-4.0
56091666.0264,-4.0
56091685.7128,-3.0
56091705.2526,-3.0
56091725.1765,-4.0
56091745.1019,-4.0
56091765.2603,-5.0
56091787.4743,-5.0
56091804.8825,-5.0
56091825.1662,-6.0
56091844.694,-6.0
56091865.1415,-6.0
56091887.4819,-6.0
56091905.4379,-7.0
56091924.8206,-7.0
56091945.1816,-7.0
56091965.2601,-6.0
56091985.5548,-6.0
56092004.9624,-6.0
56092024.7182,-6.0
56092045.2333,-7.0
56092064.8212,-7.0
56092085.61,-7.0
56092104.6946,-7.0
56092125.1852,-6.0
56092145.343,-6.0
56092165.3117,-7.0
56092185.3315,-7.0
56092205.298,-7.0
56092224.7017,-7.0
56092244.7894,-7.0
56092265.114,-8.0
56092285.1225,-8.0
56092305.4728,-8.0
56092325.2322,-9.0
56092346.041,-9.0
56092365.0576,-9.0
56092385.4947,-10.0
56092404.7903,-10.0
56092425.4028,-10.0
56092445.2702,-11.0
56092464.8287,-11.0
56092486.3461,-11.0
56092505.1582,-12.0
56092525.3803,-12.0
56092545.3348,-11.0
56092565.52,-11.0
56092587.3779,-10.0
56092605.6436,-10.0
56092633.0544,-9.0
56092655.0641,-9.0
56092675.163,-9.0
56092696.6714,-9.0
56092715.417,-8.0
56092735.0609,-8.0
56092757.1185,-8.0
56092775.2343,-9.0
56092795.5213,-9.0
56092815.6556,-10.0
56092835.1572,-10.0
56092855.6024,-11.0
56092875.5594,-11.0
56092896.0171,-12.0
56092915.7077,-12.0
56092935.7113,-11.0
56092955.5939,-11.0
56092975.7162,-10.0
56092997.1686,-10.0
56093015.2691,-9.0
56093035.6311,-9.0
56093055.6069,-10.0
56093075.6533,-10.0
56093095.5853,-9.0
56093115.7754,-9.0
56093134.7274,-9.0
56093155.8035,-8.0
56093174.9711,-8.0
56093195.6435,-8.0
56093215.3521,-9.0
56093235.8167,-9.0
56093255.3564,-8.0
56093274.9156,-8.0
56093295.1749,-8.0
56093315.2526,-8.0
56093335.5023,-7.0
56093354.8335,-7.0
56093375.0815,-7.0
56093395.1757,-6.0
56093415.1238,-6.0
56093435.1858,-6.0
56093454.6512,-6.0
56093474.6948,-6.0
56093495.0415,-5.0
56093515.054,-5.0
56093535.7331,-5.0
56093555.4652,-6.0
56093576.2494,-6.0
56093595.298,-7.0
56093614.9481,-7.0
56093635.2669,-7.0
56093655.3809,-6.0
56093674.9255,-6.0
56093695.6379,-6.0
56093715.4664,-7.0
56093735.2786,-7.0
56093755.6612,-6.0
56093776.4739,-6.0
56093795.4989,-5.0
56093816.2709,-5.0
56093835.4467,-4.0
56093855.165,-4.0
56093875.3869,-4.0
56093895.1206,-3.0
56093914.7054,-3.0
56093935.4506,-3.0
56093954.9595,-3.0
56093975.5065,-4.0
56093995.3204,-4.0
56094015.2864,-5.0
56094035.4137,-5.0
56094055.6606,-6.0
56094075.2114,-6.0
56094095.7837,-5.0
56094114.6639,-5.0
56094135.235,-5.0
56094155.3533,-4.0
56094175.5111,-4.0
56094195.7259,-5.0
56094215.6942,-5.0
56094235.0873,-5.0
56094255.003,-5.0
56094275.5219,-6.0
56094295.3093,-6.0
56094315.6842,-5.0
56094335.4188,-5.0
56094355.6841,-4.0
56094375.4157,-4.0
56094395.5111,-5.0
56094415.4271,-5.0
56094435.4618,-5.0
56094455.3649,-4.0
56094475.3306,-4.0
56094495.5729,-4.0
56094514.6853,-4.0
56094535.4765,-3.0
56094555.6996,-3.0
56094575.4165,-2.0
56094595.5414,-2.0
56094615.1939,-2.0
56094635.3159,-1.0
56094654.9766,-1.0
56094674.8593,-1.0
56094694.8057,-1.0
56094715.4585,-1.0
56094735.099,-1.0
56094754.942,-1.0
56094775.6481,-2.0
56094795.4447,-2.0
56094815.0991,-2.0
56094834.7911,-2.0
56094855.1853,-1.0
56094875.3341,-1.0
56094895.2805,0.0
56094915.0983,0.0
56094945.1587,0.0
56094965.8238,0.0
56094985.6858,0.0
56095005.8536,1.0
56095024.5428,1.0
56095044.9663,1.0
56095064.9878,1.0
56095085.1589,1.0
56095104.8205,1.0
56095125.8708,0.0
56095147.5189,0.0
56095165.2716,-1.0
56095185.1923,-1.0
56095205.3552,0.0
56095225.4754,0.0
56095245.1562,0.0
56095265.3305,-1.0
56095286.607,-1.0
56095305.2134,0.0
56095325.4659,0.0
56095345.189,1.0
56095365.5785,1.0
56095385.4059,2.0
56095405.5589,2.0
56095424.8954,2.0
56095445.4059,3.0
56095465.0899,3.0
56095485.3168,3.0
56095515.388,3.0
56095535.2894,2.0
56095557.1079,2.0
56095575.545,1.0
56095595.2016,1.0
56095615.0878,2.0
56095634.761,2.0
56095655.2952,2.0
56095675.663,3.0
56095695.6462,3.0
56095715.3688,2.0
56095735.3918,2.0
56095755.7397,1.0
56095778.4106,1.0
56095795.2895,1.0
56095815.4408,0.0
56095835.3255,0.0
56095855.5973,-1.0
56095875.7084,-1.0
56095895.2629,-1.0
56095915.4732,-2.0
56095935.2531,-2.0
56095955.6167,-2.0
56095975.4436,-2.0
56095996.2958,-1.0
56096023.7946,-1.0
56096046.4393,-2.0
56096065.3354,-2.0
56096085.2663,-2.0
56096105.4631,-3.0
56096124.8335,-3.0
56096145.5944,-3.0
56096164.8474,-3.0
56096185.5784,-4.0
56096204.6654,-4.0
56096226.0967,-4.0
56096245.2974,-5.0
56096265.6282,-5.0
56096284.7939,-5.0
56096305.6862,-6.0
56096324.8218,-6.0
56096345.1803,-6.0
56096365.4932,-6.0
56096384.8426,-6.0
56096405.4283,-6.0
56096425.2437,-6.0
56096445.4292,-7.0
56096464.9201,-7.0
56096484.9486,-7.0
56096505.5469,-7.0
56096526.7042,-7.0
56096545.0877,-7.0
56096564.8266,-7.0
56096584.8254,-7.0
56096605.5451,-8.0
56096625.1318,-8.0
56096646.0699,-8.0
56096665.0628,-8.0
56096685.0187,-8.0
56096705.1312,-8.0
56096725.3466,-8.0
56096744.8243,-8.0
56096765.8819,-8.0
56096795.4941,-8.0
56096814.9787,-8.0
56096834.7415,-8.0
56096855.0178,-8.0
56096874.9463,-8.0
56096895.4224,-8.0
56096914.7555,-8.0
56096934.7518,-8.0
56096954.8017,-8.0
56096974.824,-8.0
56096996.492,-8.0
56097014.5657,-8.0
56097034.8412,-8.0
56097055.5937,-8.0
56097076.0114,-8.0
56097095.2165,-8.0
56097114.9056,-8.0
56097135.1183,-8.0
56097155.2442,-8.0
56097175.0354,-8.0
56097195.5649,-8.0
56097215.2831,-9.0
56097234.7101,-9.0
56097254.9931,-9.0
56097275.6328,-9.0
56097295.0292,-9.0
56097315.5725,-10.0
56097335.6524,-10.0
56097354.788,-10.0
56097375.5779,-10.0
56097394.7915,-10.0
56097414.8644,-10.0
56097435.0645,-10.0
56097454.9443,-10.0
56097475.5937,-11.0
56097494.9485,-11.0
56097515.2353,-11.0
56097534.8962,-11.0
56097555.321,-12.0
56097587.1972,-12.0
56097605.1281,-12.0
56097625.4252,-12.0
56097644.8451,-12.0
56097665.3588,-12.0
56097685.6693,-12.0
56097707.5097,-12.0
56097725.6148,-13.0
56097745.0234,-13.0
56097765.3264,-13.0
56097794.1842,-13.0
56097818.1517,-13.0
56097835.2102,-13.0
56097854.9928,-13.0
56097875.7741,-14.0
56097895.0143,-14.0
56097915.4328,-14.0
56097936.1191,-15.0
56097955.0252,-15.0
56097975.668,-15.0
56097994.9412,-15.0
56098021.1583,-15.0
56098045.8027,-16.0
56098064.6712,-16.0
56098084.8298,-16.0
56098106.6732,-16.0
56098127.6551,-15.0
56098145.8208,-15.0
56098165.5987,-16.0
56098185.0171,-16.0
56098205.2037,-16.0
56098225.4683,-17.0
56098244.9553,-17.0
56098265.2321,-17.0
56098284.8145,-17.0
56098305.2954,-16.0
56098325.4913,-16.0
56098345.425,-15.0
56098365.2187,-15.0
56098385.2332,-16.0
56098405.3964,-16.0
56098425.5174,-16.0
56098445.435,-17.0
56098464.6776,-17.0
56098487.4014,-17.0
56098505.0152,-17.0
56098526.8235,-16.0
56098545.6464,-16.0
56098564.7509,-16.0
56098585.6561,-17.0
56098604.6713,-17.0
56098624.6585,-17.0
56098645.4985,-17.0
56098669.2539,-17.0
56098705.5289,-16.0
56098727.5541,-16.0
56098755.8185,-15.0
56098775.4324,-15.0
56098794.9256,-15.0
56098815.3269,-16.0
56098835.1365,-16.0
56098855.2341,-16.0
56098875.7615,-17.0
56098894.8296,-17.0
56098915.1942,-17.0
56098936.144,-16.0
56098959.8266,-16.0
56098986.4572,-16.0
56099004.6138,-16.0
56099025.3425,-15.0
56099045.2846,-15.0
56099065.4069,-16.0
56099088.4163,-16.0
56099106.5341,-16.0
56099125.0906,-15.0
56099145.7439,-15.0
56099165.2262,-16.0
56099185.2173,-16.0
56099205.1536,-17.0
56099224.6919,-17.0
56099246.2958,-17.0
56099265.4881,-17.0
56099285.1306,-16.0
56099305.2486,-16.0
56099325.1359,-15.0
56099345.8646,-15.0
56099365.827,-16.0
56099385.1711,-16.0
56099405.3713,-16.0
56099426.3804,-17.0
56099455.6648,-17.0
56099474.729,-17.0
56099496.0465,-18.0
56099525.5539,-18.0
56099544.9109,-18.0
56099565.3443,-17.0
56099585.3246,-17.0
56099605.2139,-18.0
56099624.6729,-18.0
56099644.7425,-18.0
56099665.5943,-18.0
56099685.4413,-19.0
56099704.6587,-19.0
56099725.3698,-19.0
56099745.3229,-20.0
56099769.7091,-20.0
56099784.9781,-20.0
56099805.916,-19.0
56099825.2534,-19.0
56099844.9664,-19.0
56099865.0133,-19.0
56099885.6857,-18.0
56099905.4282,-18.0
56099924.8034,-18.0
56099945.4668,-17.0
56099967.0959,-17.0
56099995.6373,-18.0
56100014.9707,-18.0
56100034.6621,-18.0
56100054.6991,-18.0
56100075.4979,-18.0
56100095.3422,-19.0
56100115.325,-19.0
56100135.0287,-20.0
56100155.1425,-20.0
56100175.5176,-21.0
56100195.5235,-21.0
56100215.163,-22.0
56100234.9955,-22.0
56100254.739,-22.0
56100275.0824,-22.0
56100295.1776,-23.0
56100315.5199,-23.0
56100335.5469,-22.0
56100354.9737,-22.0
56100375.8101,-22.0
56100394.7369,-22.0
56100415.3952,-23.0
56100435.6825,-23.0
56100455.7575,-24.0
56100475.6308,-24.0
56100495.4298,-24.0
56100516.4312,-24.0
56100535.7848,-23.0
56100554.9968,-23.0
56100576.0357,-23.0
56100595.427,-23.0
56100615.7036,-22.0
56100635.1504,-22.0
56100655.9283,-22.0
56100676.9411,-21.0
56100695.3486,-21.0
56100715.7303,-21.0
56100735.044,-21.0
56100756.2062,-20.0
56100774.6645,-20.0
56100795.3144,-20.0
56100814.9432,-20.0
56100835.7579,-20.0
56100857.041,-21.0
56100875.2312,-21.0
56100894.9446,-21.0
56100919.9903,-22.0
56100935.7747,-22.0
56100954.9478,-22.0
56100975.7252,-21.0
56100995.5503,-21.0
56101014.8085,-21.0
56101035.6256,-22.0
56101055.6396,-22.0
56101075.0388,-22.0
56101094.757,-22.0
56101114.8311,-22.0
56101134.8695,-22.0
56101155.492,-21.0
56101175.1065,-21.0
56101195.451,-21.0
56101215.5784,-20.0
56101235.7176,-20.0
56101265.5539,-20.0
56101285.0967,-21.0
56101305.0094,-21.0
56101325.1111,-21.0
56101344.6471,-21.0
56101365.1883,-22.0
56101385.1633,-22.0
56101405.8833,-23.0
56101425.4858,-23.0
56101445.2659,-24.0
56101465.4236,-24.0
56101485.2588,-23.0
56101505.545,-23.0
56101525.8979,-22.0
56101545.3073,-22.0
56101565.1916,-22.0
56101585.2323,-23.0
56101605.2392,-23.0
56101625.7932,-23.0
56101645.4294,-24.0
56101670.6164,-24.0
56101695.2716,-24.0
56101715.0466,-24.0
56101735.8142,-24.0
56101754.946,-24.0
56101775.6492,-25.0
56101794.647,-25.0
56101815.7078,-25.0
56101835.7062,-26.0
56101854.987,-26.0
56101875.6951,-26.0
56101895.2802,-25.0
56101915.9786,-25.0
56101935.3047,-26.0
56101955.0971,-26.0
56101975.7887,-26.0
56101995.2392,-27.0
56102015.3406,-27.0
56102035.171,-27.0
56102055.3134,-28.0
56102076.1418,-28.0
56102095.2945,-29.0
56102118.5253,-29.0
56102134.9583,-29.0
56102155.2679,-30.0
56102177.1669,-30.0
56102194.7393,-30.0
56102215.4517,-31.0
56102234.6479,-31.0
56102255.1241,-31.0
56102275.3812,-30.0
56102295.1423,-30.0
56102315.2015,-31.0
56102334.7245,-31.0
56102355.1652,-31.0
56102375.9773,-31.0
56102395.4801,-32.0
56102414.6301,-32.0
56102435.3878,-32.0
56102455.3058,-33.0
56102475.6262,-33.0
56102495.2107,-34.0
56102515.7,-34.0
56102534.9076,-34.0
56102555.3644,-35.0
56102575.179,-35.0
56102595.2361,-35.0
56102614.8879,-35.0
56102635.3622,-36.0
56102655.564,-36.0
56102675.1219,-36.0
56102695.2155,-37.0
56102716.0485,-37.0
56102735.2276,-37.0
56102755.0725,-38.0
56102774.8589,-38.0
56102795.2483,-38.0
56102815.0968,-38.0
56102835.7802,-39.0
56102854.6845,-39.0
56102875.5676,-39.0
56102895.2571,-40.0
56102914.7004,-40.0
56102936.4629,-40.0
56102955.5673,-41.0
56102975.3044,-41.0
56102996.9659,-41.0
56103015.3019,-41.0
56103034.963,-41.0
56103054.6442,-41.0
56103075.3768,-40.0
56103094.9478,-40.0
56103115.3749,-40.0
56103136.9901,-40.0
56103155.6549,-40.0
56103174.9021,-40.0
56103195.2393,-40.0
56103214.7522,-40.0
56103236.9107,-40.0
56103255.1445,-40.0
56103275.3539,-40.0
56103294.8473,-40.0
56103314.6591,-40.0
56103334.5596,-40.0
56103354.8392,-40.0
56103374.9276,-40.0
56103394.869,-40.0
56103415.5982,-39.0
56103434.7237,-39.0
56103454.8405,-39.0
56103475.0083,-39.0
56103494.8283,-39.0
56103514.7901,-39.0
56103534.5725,-39.0
56103554.8742,-39.0
56103574.8771,-39.0
56103595.0801,-39.0
56103615.1695,-39.0
56103634.7605,-39.0
56103654.7224,-39.0
56103674.8457,-39.0
56103694.6207,-39.0
56103714.5439,-39.0
56103734.7149,-39.0
56103756.2554,-40.0
56103778.6897,-40.0
56103794.5241,-40.0
56103814.5161,-40.0
56103834.6395,-40.0
56103854.7307,-40.0
56103874.732,-40.0
56103894.8186,-40.0
56103914.6871,-40.0
56103935.1499,-40.0
56103976.1047,-40.0
56103995.6581,-40.0
56104015.7834,-40.0
56104034.5807,-40.0
56104055.981,-40.0
56104076.1394,-40.0
56104095.5834,-40.0
56104115.2569,-40.0
56104134.581,-40.0
56104155.1366,-40.0
56104174.8759,-40.0
56104194.5706,-40.0
56104215.4688,-41.0
56104234.7342,-41.0
56104254.7822,-41.0
56104275.5347,-41.0
56104294.7382,-41.0
56104314.5742,-41.0
56104335.2961,-42.0
56104354.8194,-42.0
56104375.6068,-42.0
56104395.2646,-43.0
56104418.9633,-43.0
56104434.8067,-43.0
56104465.917,-42.0
56104485.2322,-42.0
56104505.3372,-42.0
56104525.2421,-43.0
56104545.141,-43.0
56104568.1672,-43.0
56104585.79,-42.0
56104604.951,-42.0
56104625.6141,-42.0
56104645.2817,-42.0
56104665.7586,-41.0
56104685.945,-41.0
56104705.5849,-42.0
56104725.5074,-42.0
56104745.3664,-43.0
56104765.2786,-43.0
56104785.5098,-42.0
56104805.7394,-42.0
56104825.2959,-41.0
56104845.3917,-41.0
56104866.0995,-42.0
56104886.2511,-42.0
56104904.7574,-42.0
56104925.5781,-41.0
56104945.5848,-41.0
56104965.5888,-40.0
56104985.7879,-40.0
56105005.1424,-39.0
56105025.2823,-39.0
56105045.658,-38.0
56105065.4549,-38.0
56105085.7723,-39.0
56105106.0622,-39.0
56105125.0391,-39.0
56105145.4537,-38.0
56105165.42,-38.0
56105185.6452,-37.0
56105205.9901,-37.0
56105225.2642,-36.0
56105245.7239,-36.0
56105264.9128,-36.0
56105286.4286,-37.0
56105305.8538,-37.0
56105325.3146,-38.0
56105345.5114,-38.0
56105365.2562,-39.0
56105387.2413,-39.0
56105405.7624,-38.0
56105425.2914,-38.0
56105445.0758,-39.0
56105465.6365,-39.0
56105485.7019,-40.0
56105505.0471,-40.0
56105525.1933,-40.0
56105545.7012,-39.0
56105565.5202,-39.0
56105585.282,-38.0
56105605.5709,-38.0
56105625.5565,-39.0
56105644.6995,-39.0
56105665.287,-39.0
56105685.2357,-40.0
56105704.8709,-40.0
56105726.6746,-40.0
56105755.4787,-39.0
56105775.3001,-39.0
56105796.8193,-39.0
56105815.5194,-38.0
56105834.9865,-38.0
56105855.4444,-38.0
56105874.6259,-38.0
56105895.2185,-39.0
56105914.8596,-39.0
56105935.6653,-39.0
56105955.3827,-40.0
56105975.1072,-40.0
56105994.8381,-40.0
56106015.8054,-39.0
56106035.7316,-39.0
56106055.4308,-40.0
56106074.7876,-40.0
56106095.8135,-40.0
56106115.7502,-41.0
56106136.849,-41.0
56106155.3812,-42.0
56106175.9662,-42.0
56106195.2252,-41.0
56106215.496,-41.0
56106235.1916,-40.0
56106255.2147,-40.0
56106276.6441,-41.0
56106294.9861,-41.0
56106319.4298,-41.0
56106336.9421,-40.0
56106355.3572,-40.0
56106375.6144,-39.0
56106395.3667,-39.0
56106415.5819,-38.0
56106435.4302,-38.0
56106455.3831,-37.0
56106476.8358,-37.0
56106495.2124,-38.0
56106516.146,-38.0
56106535.0201,-38.0
56106555.369,-37.0
56106575.1844,-37.0
56106595.051,-37.0
56106616.0656,-38.0
56106635.5185,-38.0
56106655.2741,-39.0
56106675.2828,-39.0
56106695.4272,-40.0
56106718.7119,-40.0
56106734.7929,-40.0
56106755.454,-39.0
56106775.2932,-39.0
56106794.8417,-39.0
56106815.6519,-39.0
56106835.3771,-38.0
56106854.7225,-38.0
56106875.2282,-38.0
56106895.4241,-37.0
56106914.6297,-37.0
56106934.8707,-37.0
56106954.7904,-37.0
56106975.409,-37.0
56106995.2779,-37.0
56107015.2022,-36.0
56107034.9442,-36.0
56107055.2523,-36.0
56107075.1363,-37.0
56107095.3683,-37.0
56107114.847,-37.0
56107135.9099,-36.0
56107154.6029,-36.0
56107174.7091,-36.0
56107195.535,-36.0
56107215.6132,-35.0
56107235.656,-35.0
56107255.352,-34.0
56107275.1575,-34.0
56107297.2543,-34.0
56107315.1267,-34.0
56107335.5146,-33.0
56107354.7458,-33.0
56107375.5195,-33.0
56107395.6753,-32.0
56107416.3922,-32.0
56107435.5837,-33.0
56107455.5243,-33.0
56107475.774,-32.0
56107495.5829,-32.0
56107515.0675,-32.0
56107537.6863,-31.0
56107554.7828,-31.0
56107575.2502,-31.0
56107595.5928,-30.0
56107619.616,-30.0
56107635.6433,-29.0
56107655.3465,-29.0
56107675.3586,-28.0
56107694.8063,-28.0
56107715.1455,-28.0
56107735.6994,-27.0
56107755.0514,-27.0
56107775.4608,-27.0
56107795.0766,-27.0
56107815.6846,-26.0
56107835.5585,-26.0
56107855.4159,-25.0
56107875.492,-25.0
56107895.9412,-24.0
56107916.1915,-24.0
56107935.1109,-24.0
56107958.5054,-25.0
56107976.2484,-25.0
56107995.0267,-25.0
56108015.7726,-26.0
56108034.7984,-26.0
56108055.4892,-26.0
56108074.7084,-26.0
56108095.7182,-25.0
56108116.3797,-25.0
56108135.6573,-24.0
56108155.3561,-24.0
56108176.1999,-25.0
56108194.9809,-25.0
56108215.7105,-25.0
56108235.9166,-25.0
56108255.8498,-24.0
56108275.5624,-24.0
56108295.6516,-25.0
56108315.436,-25.0
56108335.3926,-24.0
56108358.3732,-24.0
56108374.9574,-24.0
56108397.8227,-24.0
56108415.7158,-24.0
56108435.0253,-24.0
56108455.22,-23.0
56108475.317,-23.0
56108496.0819,-23.0
56108515.5542,-22.0
56108535.1533,-22.0
56108555.1978,-21.0
56108575.1564,-21.0
56108595.4664,-20.0
56108615.0473,-20.0
56108635.3404,-21.0
56108655.5741,-21.0
56108675.6281,-22.0
56108695.4683,-22.0
56108715.2001,-23.0
56108735.6564,-23.0
56108754.8995,-23.0
56108775.3974,-22.0
56108795.0719,-22.0
56108814.5777,-22.0
56108836.1569,-21.0
56108856.0763,-21.0
56108875.5688,-22.0
56108895.5883,-22.0
56108916.3356,-23.0
56108940.9457,-23.0
56108971.8531,-23.0
56108996.0462,-23.0
56109014.6282,-23.0
56109034.6712,-23.0
56109055.439,-22.0
56109076.9391,-22.0
56109095.1826,-21.0
56109115.6484,-21.0
56109134.7959,-21.0
56109155.2036,-22.0
56109176.3168,-22.0
56109195.924,-22.0
56109214.8942,-22.0
56109235.7617,-23.0
56109254.8226,-23.0
56109278.3245,-23.0
56109295.047,-23.0
56109315.341,-24.0
56109334.7411,-24.0
56109354.7984,-24.0
56109375.2524,-24.0
56109395.2807,-23.0
56109414.9351,-23.0
56109434.9073,-23.0
56109454.7323,-23.0
56109474.826,-23.0
56109495.0492,-23.0
56109514.771,-23.0
56109535.0944,-23.0
56109554.8285,-23.0
56109574.7089,-23.0
56109595.9601,-23.0
56109614.9684,-23.0
56109635.6898,-23.0
56109655.3236,-22.0
56109674.9449,-22.0
56109695.5761,-22.0
56109715.0814,-22.0
56109735.2442,-21.0
56109755.1547,-21.0
56109774.8903,-21.0
56109795.704,-21.0
56109815.039,-21.0
56109834.7161,-21.0
56109855.4085,-20.0
56109875.0148,-20.0
56109895.0699,-20.0
56109915.6725,-20.0
56109935.3324,-20.0
56109954.6626,-20.0
56109975.0094,-20.0
56109995.4591,-20.0
56110015.256,-19.0
56110035.2537,-19.0
56110054.7806,-19.0
56110074.6398,-19.0
56110094.9556,-19.0
56110115.0382,-19.0
56110135.281,-19.0
56110154.7295,-19.0
56110175.9997,-20.0
56110195.8218,-20.0
56110215.1452,-20.0
56110235.1488,-20.0
56110254.7433,-20.0
56110275.6217,-20.0
56110295.1619,-20.0
56110314.6748,-20.0
56110335.0201,-20.0
56110354.7895,-20.0
56110374.6026,-20.0
56110395.1682,-21.0
56110415.2395,-21.0
56110435.2442,-21.0
56110455.4667,-21.0
56110475.6691,-21.0
56110497.2708,-21.0
56110514.7141,-21.0
56110536.3971,-21.0
56110565.3837,-20.0
56110586.7101,-20.0
56110605.0572,-20.0
56110625.2921,-21.0
56110644.5435,-21.0
56110665.2407,-21.0
56110684.8077,-21.0
56110715.638,-22.0
56110734.7599,-22.0
56110760.1233,-22.0
56110786.1519,-21.0
56110805.9851,-21.0
56110826.2177,-22.0
56110845.8532,-22.0
56110865.1748,-23.0
56110884.6413,-23.0
56110905.121,-23.0
56110925.4888,-24.0
56110944.6201,-24.0
56110965.2282,-24.0
56110985.4263,-23.0
56111004.6609,-23.0
56111025.3335,-23.0
56111045.3404,-22.0
56111065.5772,-22.0
56111084.994,-22.0
56111104.6655,-22.0
56111125.7711,-21.0
56111145.8999,-21.0
56111165.4836,-20.0
56111185.7648,-20.0
56111205.0598,-19.0
56111225.8049,-19.0
56111244.9611,-19.0
56111265.4404,-19.0
56111287.1777,-20.0
56111305.2035,-20.0
56111326.7145,-20.0
56111345.4875,-21.0
56111365.0865,-21.0
56111385.3027,-21.0
56111405.2919,-20.0
56111425.0901,-20.0
56111445.0949,-20.0
56111465.3478,-21.0
56111485.6257,-21.0
56111515.0893,-21.0
56111535.3312,-21.0
56111555.1047,-22.0
56111575.2517,-22.0
56111594.9574,-22.0
56111615.5527,-21.0
56111635.3174,-21.0
56111655.6785,-21.0
56111675.7018,-22.0
56111694.8288,-22.0
56111715.1558,-22.0
56111737.4071,-22.0
56111760.4645,-21.0
56111785.0093,-21.0
56111805.4801,-21.0
56111825.5695,-22.0
56111845.1527,-22.0
56111865.5837,-22.0
56111885.3145,-23.0
56111905.5578,-23.0
56111924.9377,-23.0
56111945.8912,-22.0
56111965.5061,-22.0
56111985.4169,-23.0
56112008.5068,-23.0
56112036.3043,-22.0
56112055.6625,-22.0
56112075.1273,-22.0
56112095.2592,-21.0
56112116.9855,-21.0
56112135.4661,-21.0
56112155.188,-20.0
56112175.7165,-20.0
56112195.4922,-21.0
56112215.5537,-21.0
56112235.5366,-22.0
56112255.6863,-22.0
56112274.9797,-22.0
56112306.1529,-21.0
56112327.0043,-21.0
56112344.9407,-21.0
56112365.2741,-21.0
56112391.3475,-20.0
56112416.5774,-20.0
56112435.4244,-20.0
56112455.323,-19.0
56112475.3034,-19.0
56112495.2925,-20.0
56112515.2606,-20.0
56112535.2353,-21.0
56112555.5432,-21.0
56112575.1436,-21.0
56112595.7651,-22.0
56112615.502,-22.0
56112635.12,-21.0
56112655.0605,-21.0
56112675.5495,-21.0
56112695.2155,-22.0
56112716.1255,-22.0
56112737.3926,-21.0
56112756.345,-21.0
56112796.1434,-20.0
56112815.0601,-20.0
56112835.124,-20.0
56112855.4655,-21.0
56112875.8487,-21.0
56112895.4527,-20.0
56112915.958,-20.0
56112935.0237,-20.0
56112955.4544,-19.0
56112975.6909,-19.0
56112994.4457,-19.0
56113015.0756,-18.0
56113034.908,-18.0
56113055.7405,-18.0
56113075.7792,-17.0
56113094.5991,-17.0
56113115.294,-17.0
56113134.6982,-17.0
56113155.6178,-16.0
56113174.6896,-16.0
56113194.996,-16.0
56113215.9977,-16.0
56113236.1244,-15.0
56113255.1477,-15.0
56113275.8528,-15.0
56113294.7179,-15.0
56113315.6066,-14.0
56113334.7493,-14.0
56113355.4029,-14.0
56113374.6154,-14.0
56113394.7595,-14.0
