Time,EncoderAngle
1644557723.1233773,1623.00
1644557723.1318824,1626.00
1644557723.144906,1629.00
1644557723.1529403,1632.00
1644557723.1613073,1635.00
1644557723.1689775,1638.00
1644557723.1818955,1641.00
1644557723.1900973,1644.00
1644557723.1982336,1647.00
1644557723.2097108,1650.00
1644557723.2179163,1653.00
1644557723.2263339,1656.00
1644557723.2348592,1659.00
1644557723.2473655,1662.00
1644557723.255475,1665.00
1644557723.2637837,1668.00
1644557723.2760065,1671.00
1644557723.2833574,1674.00
1644557723.2924361,1677.00
1644557723.300355,1680.00
1644557723.3129194,1683.00
1644557723.320231,1686.00
1644557723.329338,1689.00
1644557723.341542,1692.00
1644557723.3489394,1695.00
1644557723.3579812,1698.00
1644557723.3651917,1701.00
1644557723.3785589,1704.00
1644557723.386342,1707.00
1644557723.394884,1710.00
1644557723.4072068,1713.00
1644557723.4152887,1716.00
1644557723.423536,1719.00
1644557723.4309428,1722.00
1644557723.4429128,1725.00
1644557723.451022,1728.00
1644557723.4594228,1731.00
1644557723.4727595,1734.00
1644557723.4809492,1737.00
1644557723.4884963,1740.00
1644557723.5012293,1743.00
1644557723.5095236,1746.00
1644557723.517469,1749.00
1644557723.525956,1752.00
1644557723.5377166,1755.00
1644557723.5456948,1758.00
1644557723.5536745,1761.00
1644557723.5666406,1764.00
1644557723.574619,1767.00
1644557723.5826058,1770.00
1644557723.591413,1773.00
1644557723.602666,1776.00
1644557723.6118848,1779.00
1644557723.6191866,1782.00
1644557723.6314044,1785.00
1644557723.639491,1788.00
1644557723.6480706,1791.00
1644557723.656048,1794.00
1644557723.6687388,1797.00
1644557723.6773746,1800.00
1644557723.6848948,1803.00
1644557723.697898,1806.00
1644557723.7061627,1809.00
1644557723.7140534,1812.00
1644557723.7225275,1815.00
1644557723.734164,1818.00
1644557723.7422109,1821.00
1644557723.7511923,1824.00
1644557723.7635036,1827.00
1644557723.7715378,1830.00
1644557723.7799487,1833.00
1644557723.7877378,1836.00
